mir,gene
hsa-miR-200a-3p,ANKRD36B
hsa-miR-200a-3p,ERCC6L
hsa-miR-200a-3p,LOC339674
hsa-miR-200a-3p,MSL3
hsa-miR-200a-3p,C11orf17
hsa-miR-200a-3p,SPRR1B
hsa-miR-200a-3p,SLC4A8
hsa-miR-200a-3p,ZNF689
hsa-miR-200a-3p,TRPV3
hsa-miR-200a-3p,MIR485
hsa-miR-200a-3p,KIF5A
hsa-miR-200a-3p,CSN2
hsa-miR-200a-3p,ITGB3BP
hsa-miR-200a-3p,CNIH
hsa-miR-200a-3p,GOLGA6L5
hsa-miR-200a-3p,SKIL
hsa-miR-200a-3p,ERI3
hsa-miR-200a-3p,KRTAP4-4
hsa-miR-200a-3p,SON
hsa-miR-200a-3p,GTF3C5
hsa-miR-200a-3p,FLJ46111
hsa-miR-200a-3p,PPP1R7
hsa-miR-200a-3p,ZFYVE16
hsa-miR-200a-3p,TFG
hsa-miR-200a-3p,C16orf57
hsa-miR-200a-3p,MPDU1
hsa-miR-200a-3p,WRNIP1
hsa-miR-200a-3p,MLYCD
hsa-miR-200a-3p,NCDN
hsa-miR-200a-3p,DMPK
hsa-miR-200a-3p,OGFRL1
hsa-miR-200a-3p,DICER1
hsa-miR-200a-3p,B3GNTL1
hsa-miR-200a-3p,TMEM190
hsa-miR-200a-3p,PPIC
hsa-miR-200a-3p,RTKN2
hsa-miR-200a-3p,ZNF589
hsa-miR-200a-3p,TAPT1
hsa-miR-200a-3p,AGTPBP1
hsa-miR-200a-3p,VGLL3
hsa-miR-200a-3p,SLC36A1
hsa-miR-200a-3p,RB1CC1
hsa-miR-200a-3p,ALKBH8
hsa-miR-200a-3p,C15orf37
hsa-miR-200a-3p,TNK1
hsa-miR-200a-3p,PSPN
hsa-miR-200a-3p,PHF11
hsa-miR-200a-3p,APEH
hsa-miR-200a-3p,CACNA1D
hsa-miR-200a-3p,KPNA3
hsa-miR-200a-3p,ZNF69
hsa-miR-200a-3p,RFX1
hsa-miR-200a-3p,C11orf9
hsa-miR-200a-3p,ABCC1
hsa-miR-200a-3p,C8orf33
hsa-miR-200a-3p,SCYL2
hsa-miR-200a-3p,SPATA2L
hsa-miR-200a-3p,MITD1
hsa-miR-200a-3p,C14orf178
hsa-miR-200a-3p,IDO2
hsa-miR-200a-3p,PI4KAP2
hsa-miR-200a-3p,ZNF417
hsa-miR-200a-3p,FAM78B
hsa-miR-200a-3p,HIST2H3D
hsa-miR-200a-3p,MAPKAPK2
hsa-miR-200a-3p,TMEM223
hsa-miR-200a-3p,BMPR1A
hsa-miR-200a-3p,SMCR7
hsa-miR-200a-3p,TRADD
hsa-miR-200a-3p,DEFB131
hsa-miR-200a-3p,RPS27A
hsa-miR-200a-3p,SMURF1
hsa-miR-200a-3p,WDFY1
hsa-miR-200a-3p,TRIM22
hsa-miR-200a-3p,MLXIPL
hsa-miR-200a-3p,PMP22
hsa-miR-200a-3p,VASH2
hsa-miR-200a-3p,MGC72080
hsa-miR-200a-3p,HSPE1
hsa-miR-200a-3p,FZD6
hsa-miR-200a-3p,SERPINB9
hsa-miR-200a-3p,CEACAM16
hsa-miR-200a-3p,TRAPPC2L
hsa-miR-200a-3p,SPDYE1
hsa-miR-200a-3p,LPAR1
hsa-miR-200a-3p,ABHD4
hsa-miR-200a-3p,ATMIN
hsa-miR-200a-3p,SLC24A6
hsa-miR-200a-3p,IL18BP
hsa-miR-200a-3p,NRG1
hsa-miR-200a-3p,GIT2
hsa-miR-200a-3p,MVD
hsa-miR-200a-3p,ZNF8
hsa-miR-200a-3p,TFCP2L1
hsa-miR-200a-3p,MFSD2B
hsa-miR-200a-3p,RAD21
hsa-miR-200a-3p,SNORD31
hsa-miR-200a-3p,CLDN9
hsa-miR-200a-3p,GRAMD1C
hsa-miR-200a-3p,C12orf12
hsa-miR-200a-3p,FITM2
hsa-miR-200a-3p,DAP
hsa-miR-200a-3p,LOC100288797
hsa-miR-200a-3p,LRP6
hsa-miR-200a-3p,SRXN1
hsa-miR-200a-3p,PICK1
hsa-miR-200a-3p,C15orf58
hsa-miR-200a-3p,MMP12
hsa-miR-200a-3p,MOCS3
hsa-miR-200a-3p,RRS1
hsa-miR-200a-3p,PMS2P11
hsa-miR-200a-3p,SPSB1
hsa-miR-200a-3p,MATN1
hsa-miR-200a-3p,RAB3A
hsa-miR-200a-3p,ZNF253
hsa-miR-200a-3p,ARHGEF2
hsa-miR-200a-3p,PDGFC
hsa-miR-200a-3p,LUM
hsa-miR-200a-3p,CFDP1
hsa-miR-200a-3p,C10orf12
hsa-miR-200a-3p,GRTP1
hsa-miR-200a-3p,FANCD2
hsa-miR-200a-3p,LOC221442
hsa-miR-200a-3p,MIPEP
hsa-miR-200a-3p,MORC4
hsa-miR-200a-3p,ZNF827
hsa-miR-200a-3p,GPR182
hsa-miR-200a-3p,RPS27A
hsa-miR-200a-3p,LYPLA2
hsa-miR-200a-3p,USP16
hsa-miR-200a-3p,FILIP1L
hsa-miR-200a-3p,FAM120C
hsa-miR-200a-3p,OCEL1
hsa-miR-200a-3p,NDUFAF4
hsa-miR-200a-3p,ESYT1
hsa-miR-200a-3p,IQCE
hsa-miR-200a-3p,SPDYE1
hsa-miR-200a-3p,RCN2
hsa-miR-200a-3p,BPGM
hsa-miR-200a-3p,LMTK2
hsa-miR-200a-3p,PLS1
hsa-miR-200a-3p,ZNF594
hsa-miR-200a-3p,SLC7A6
hsa-miR-200a-3p,ARHGEF26
hsa-miR-200a-3p,ATXN7L3B
hsa-miR-200a-3p,TRIM13
hsa-miR-200a-3p,MUSTN1
hsa-miR-200a-3p,SCOC
hsa-miR-200a-3p,MRPL17
hsa-miR-200a-3p,MYOZ1
hsa-miR-200a-3p,AGPAT3
hsa-miR-200a-3p,AQR
hsa-miR-200a-3p,PIAS1
hsa-miR-200a-3p,GPR89B
hsa-miR-200a-3p,C19orf26
hsa-miR-200a-3p,TFAP2C
hsa-miR-200a-3p,ZNF638
hsa-miR-200a-3p,ARID2
hsa-miR-200a-3p,UNC119
hsa-miR-200a-3p,BANP
hsa-miR-200a-3p,C12orf5
hsa-miR-200a-3p,FAM87A
hsa-miR-200a-3p,MIR221
hsa-miR-200a-3p,TTC17
hsa-miR-200a-3p,SPDYE8P
hsa-miR-200a-3p,LOC100131541
hsa-miR-200a-3p,HMGN2
hsa-miR-200a-3p,TBC1D3B
hsa-miR-200a-3p,SLC45A4
hsa-miR-200a-3p,HIST1H4B
hsa-miR-200a-3p,OVOS
hsa-miR-200a-3p,ANKRD20B
hsa-miR-200a-3p,KIAA0101
hsa-miR-200a-3p,SFXN2
hsa-miR-200a-3p,PSMA5
hsa-miR-200a-3p,MKLN1
hsa-miR-200a-3p,LOC100129785
hsa-miR-200a-3p,ZNF695
hsa-miR-200a-3p,NPR2
hsa-miR-200a-3p,SSR4
hsa-miR-200a-3p,BACE2
hsa-miR-200a-3p,RNU2-1
hsa-miR-200a-3p,MTMR12
hsa-miR-200a-3p,TRIM52
hsa-miR-200a-3p,CUL5
hsa-miR-200a-3p,C20orf111
hsa-miR-200a-3p,CDK12
hsa-miR-200a-3p,RERE
hsa-miR-200a-3p,C9orf86
hsa-miR-200a-3p,CEACAM21
hsa-miR-200a-3p,FBXO34
hsa-miR-200a-3p,MIR96
hsa-miR-200a-3p,PAIP2
hsa-miR-200a-3p,LMCD1
hsa-miR-200a-3p,OR2S2
hsa-miR-200a-3p,SLC20A1
hsa-miR-200a-3p,OR2M4
hsa-miR-200a-3p,NNMT
hsa-miR-200a-3p,CAMK2D
hsa-miR-200a-3p,RASSF1
hsa-miR-200a-3p,CHD1
hsa-miR-200a-3p,HOOK3
hsa-miR-200a-3p,C1orf107
hsa-miR-200a-3p,SREK1
hsa-miR-200a-3p,WFDC6
hsa-miR-200a-3p,SEPHS2
hsa-miR-200a-3p,AMPD2
hsa-miR-200a-3p,MRPL38
hsa-miR-200a-3p,ELFN1
hsa-miR-200a-3p,WFIKKN2
hsa-miR-200a-3p,LTBP4
hsa-miR-200a-3p,UNC93B1
hsa-miR-200a-3p,TNPO1
hsa-miR-200a-3p,GAMT
hsa-miR-200a-3p,PDE10A
hsa-miR-200a-3p,ATF6B
hsa-miR-200a-3p,MTHFR
hsa-miR-200a-3p,DNAH5
hsa-miR-200a-3p,CBR1
hsa-miR-200a-3p,MFAP1
hsa-miR-200a-3p,GOLGA8IP
hsa-miR-200a-3p,APOL6
hsa-miR-200a-3p,FAM63A
hsa-miR-200a-3p,HSPC159
hsa-miR-200a-3p,SNORD13
hsa-miR-200a-3p,DLC1
hsa-miR-200a-3p,C16orf46
hsa-miR-200a-3p,SLC6A6
hsa-miR-200a-3p,FAM71D
hsa-miR-200a-3p,HMGCR
hsa-miR-200a-3p,SH3BP1
hsa-miR-200a-3p,VPS37C
hsa-miR-200a-3p,TFAP2A
hsa-miR-200a-3p,TRAM1L1
hsa-miR-200a-3p,HOXD4
hsa-miR-200a-3p,SMPD2
hsa-miR-200a-3p,RND1
hsa-miR-200a-3p,NDUFAF2
hsa-miR-200a-3p,CAMLG
hsa-miR-200a-3p,TNFRSF19
hsa-miR-200a-3p,H6PD
hsa-miR-200a-3p,ESYT2
hsa-miR-200a-3p,ABHD12
hsa-miR-200a-3p,HCFC2
hsa-miR-200a-3p,CTSW
hsa-miR-200a-3p,CDCA8
hsa-miR-200a-3p,LOC375010
hsa-miR-200a-3p,ATP5EP2
hsa-miR-200a-3p,CCDC117
hsa-miR-200a-3p,PDCD2L
hsa-miR-200a-3p,COL15A1
hsa-miR-200a-3p,SSSCA1
hsa-miR-200a-3p,USP33
hsa-miR-200a-3p,DTX2
hsa-miR-200a-3p,ZNF385A
hsa-miR-200a-3p,TAX1BP1
hsa-miR-200a-3p,HPS1
hsa-miR-200a-3p,NUFIP1
hsa-miR-200a-3p,CNO
hsa-miR-200a-3p,NCAPH
hsa-miR-200a-3p,FXR1
hsa-miR-200a-3p,BAG1
hsa-miR-200a-3p,CRTAP
hsa-miR-200a-3p,MC3R
hsa-miR-200a-3p,C1orf74
hsa-miR-200a-3p,TRIM26
hsa-miR-200a-3p,INTS3
hsa-miR-200a-3p,PRPF3
hsa-miR-200a-3p,TGFA
hsa-miR-200a-3p,NFIX
hsa-miR-200a-3p,HARBI1
hsa-miR-200a-3p,ERC2
hsa-miR-200a-3p,NEK3
hsa-miR-200a-3p,CBX8
hsa-miR-200a-3p,RENBP
hsa-miR-200a-3p,ABCC9
hsa-miR-200a-3p,PRKX
hsa-miR-200a-3p,CRY2
hsa-miR-200a-3p,TRA2B
hsa-miR-200a-3p,TBK1
hsa-miR-200a-3p,OR2G6
hsa-miR-200a-3p,PDXK
hsa-miR-200a-3p,HIST1H3F
hsa-miR-200a-3p,LGMN
hsa-miR-200a-3p,MIB2
hsa-miR-200a-3p,OR5M3
hsa-miR-200a-3p,PCNT
hsa-miR-200a-3p,C20orf30
hsa-miR-200a-3p,GPATCH2
hsa-miR-200a-3p,RBM18
hsa-miR-200a-3p,DDX60L
hsa-miR-200a-3p,CSNK2A2
hsa-miR-200a-3p,CECR5
hsa-miR-200a-3p,LOC653075
hsa-miR-200a-3p,CHST9
hsa-miR-200a-3p,NCKAP1
hsa-miR-200a-3p,IGJ
hsa-miR-200a-3p,PI16
hsa-miR-200a-3p,DIXDC1
hsa-miR-200a-3p,ZNF846
hsa-miR-200a-3p,APBA2
hsa-miR-200a-3p,PSMD4
hsa-miR-200a-3p,FAM13C
hsa-miR-200a-3p,LHB
hsa-miR-200a-3p,EIF4A2
hsa-miR-200a-3p,FAM200a
hsa-miR-200a-3p,CALCA
hsa-miR-200a-3p,FBXW12
hsa-miR-200a-3p,HCG9
hsa-miR-200a-3p,HCG9
hsa-miR-200a-3p,ZNF704
hsa-miR-200a-3p,ASTN2
hsa-miR-200a-3p,BRCA2
hsa-miR-200a-3p,DKK3
hsa-miR-200a-3p,METTL8
hsa-miR-200a-3p,TMEM106A
hsa-miR-200a-3p,LOXL2
hsa-miR-200a-3p,SIAE
hsa-miR-200a-3p,MITF
hsa-miR-200a-3p,TEX261
hsa-miR-200a-3p,TLCD1
hsa-miR-200a-3p,GFRA3
hsa-miR-200a-3p,GPR89B
hsa-miR-200a-3p,TULP3
hsa-miR-200a-3p,ZC3HAV1
hsa-miR-200a-3p,HSP90AB5P
hsa-miR-200a-3p,MIR31
hsa-miR-200a-3p,ZNF512B
hsa-miR-200a-3p,KIAA0317
hsa-miR-200a-3p,CD1E
hsa-miR-200a-3p,SNX27
hsa-miR-200a-3p,SNF8
hsa-miR-200a-3p,CUL3
hsa-miR-200a-3p,PEX2
hsa-miR-200a-3p,C8orf30A
hsa-miR-200a-3p,CARD8
hsa-miR-200a-3p,TMEM216
hsa-miR-200a-3p,IL6
hsa-miR-200a-3p,RGS18
hsa-miR-200a-3p,ARL4D
hsa-miR-200a-3p,UBTD1
hsa-miR-200a-3p,GIN1
hsa-miR-200a-3p,OR7E35P
hsa-miR-200a-3p,LOC729862
hsa-miR-200a-3p,CNTN1
hsa-miR-200a-3p,NBAS
hsa-miR-200a-3p,PHLPP1
hsa-miR-200a-3p,EFNA4
hsa-miR-200a-3p,VIP
hsa-miR-200a-3p,HSPA12A
hsa-miR-200a-3p,DNAJC7
hsa-miR-200a-3p,SLC25A11
hsa-miR-200a-3p,ORAI3
hsa-miR-200a-3p,RFC1
hsa-miR-200a-3p,C1orf194
hsa-miR-200a-3p,MIR181B1
hsa-miR-200a-3p,SPDYE2
hsa-miR-200a-3p,ITGA9
hsa-miR-200a-3p,ACAT2
hsa-miR-200a-3p,OTOL1
hsa-miR-200a-3p,DTNB
hsa-miR-200a-3p,OR5B3
hsa-miR-200a-3p,CYB5R3
hsa-miR-200a-3p,CSDE1
hsa-miR-200a-3p,C9orf123
hsa-miR-200a-3p,H3F3C
hsa-miR-200a-3p,ARHGDIB
hsa-miR-200a-3p,DDHD1
hsa-miR-200a-3p,TC2N
hsa-miR-200a-3p,FLJ45340
hsa-miR-200a-3p,GDAP2
hsa-miR-200a-3p,FASTKD1
hsa-miR-200a-3p,SP140L
hsa-miR-200a-3p,TRIP13
hsa-miR-200a-3p,ZNF829
hsa-miR-200a-3p,FAM46A
hsa-miR-200a-3p,TNFRSF9
hsa-miR-200a-3p,DOK4
hsa-miR-200a-3p,BCL3
hsa-miR-200a-3p,RABL2A
hsa-miR-200a-3p,SNORD51
hsa-miR-200a-3p,PTCD3
hsa-miR-200a-3p,MED7
hsa-miR-200a-3p,RIC8B
hsa-miR-200a-3p,C8orf85
hsa-miR-200a-3p,TMEM158
hsa-miR-200a-3p,MAFF
hsa-miR-200a-3p,SNORD115-35
hsa-miR-200a-3p,GLOD5
hsa-miR-200a-3p,KIAA1671
hsa-miR-200a-3p,RBBP6
hsa-miR-200a-3p,MYO9B
hsa-miR-200a-3p,AFAP1L2
hsa-miR-200a-3p,BHLHE40
hsa-miR-200a-3p,FDFT1
hsa-miR-200a-3p,PLXND1
hsa-miR-200a-3p,KRT19
hsa-miR-200a-3p,DCLK1
hsa-miR-200a-3p,PCF11
hsa-miR-200a-3p,PFKM
hsa-miR-200a-3p,TIGD7
hsa-miR-200a-3p,EP400
hsa-miR-200a-3p,INE1
hsa-miR-200a-3p,DIP2A
hsa-miR-200a-3p,SLC38A7
hsa-miR-200a-3p,MAP1B
hsa-miR-200a-3p,ZNF354A
hsa-miR-200a-3p,RAB4A
hsa-miR-200a-3p,MRPS30
hsa-miR-200a-3p,TIMM22
hsa-miR-200a-3p,MAPK7
hsa-miR-200a-3p,C10orf96
hsa-miR-200a-3p,C5orf38
hsa-miR-200a-3p,DPY19L3
hsa-miR-200a-3p,TOLLIP
hsa-miR-200a-3p,ZNF610
hsa-miR-200a-3p,OR1N2
hsa-miR-200a-3p,KIF5B
hsa-miR-200a-3p,IFIT1
hsa-miR-200a-3p,OR2M3
hsa-miR-200a-3p,HLA-DMB
hsa-miR-200a-3p,PMS2P5
hsa-miR-200a-3p,GGPS1
hsa-miR-200a-3p,AP1B1
hsa-miR-200a-3p,MPP2
hsa-miR-200a-3p,LRRC37A2
hsa-miR-200a-3p,LOC439938
hsa-miR-200a-3p,MIR34B
hsa-miR-200a-3p,SIRT1
hsa-miR-200a-3p,ARSA
hsa-miR-200a-3p,ATP10A
hsa-miR-200a-3p,HECW1
hsa-miR-200a-3p,RBMX2
hsa-miR-200a-3p,PGD
hsa-miR-200a-3p,EFCAB4B
hsa-miR-200a-3p,SEMA3C
hsa-miR-200a-3p,ILK
hsa-miR-200a-3p,ARL13B
hsa-miR-200a-3p,CARD18
hsa-miR-200a-3p,LOC100131763
hsa-miR-200a-3p,PHF14
hsa-miR-200a-3p,CLK4
hsa-miR-200a-3p,SMAGP
hsa-miR-200a-3p,CCDC150
hsa-miR-200a-3p,KIFAP3
hsa-miR-200a-3p,CTSB
hsa-miR-200a-3p,MEPCE
hsa-miR-200a-3p,LIMA1
hsa-miR-200a-3p,POMT2
hsa-miR-200a-3p,DEPDC4
hsa-miR-200a-3p,ZNF818P
hsa-miR-200a-3p,ETV5
hsa-miR-200a-3p,FNDC3A
hsa-miR-200a-3p,MAP3K12
hsa-miR-200a-3p,DDR1
hsa-miR-200a-3p,SNORD12C
hsa-miR-200a-3p,MFSD5
hsa-miR-200a-3p,ZNF592
hsa-miR-200a-3p,GPR21
hsa-miR-200a-3p,MYL9
hsa-miR-200a-3p,SH3BGRL3
hsa-miR-200a-3p,LOC100288525
hsa-miR-200a-3p,NCS1
hsa-miR-200a-3p,DNAJC9
hsa-miR-200a-3p,RBM25
hsa-miR-200a-3p,IRAK2
hsa-miR-200a-3p,RPS14
hsa-miR-200a-3p,RTEL1
hsa-miR-200a-3p,KBTBD8
hsa-miR-200a-3p,ADPRHL1
hsa-miR-200a-3p,RAB27A
hsa-miR-200a-3p,NAT14
hsa-miR-200a-3p,MDM1
hsa-miR-200a-3p,PMP2
hsa-miR-200a-3p,GCNT7
hsa-miR-200a-3p,HES4
hsa-miR-200a-3p,NCRNA00221
hsa-miR-200a-3p,SLC34A2
hsa-miR-200a-3p,LY6G6D
hsa-miR-200a-3p,ZNF516
hsa-miR-200a-3p,ZNF213
hsa-miR-200a-3p,SDR39U1
hsa-miR-200a-3p,ARMCX3
hsa-miR-200a-3p,BANK1
hsa-miR-200a-3p,CSF3R
hsa-miR-200a-3p,PABPC3
hsa-miR-200a-3p,PEF1
hsa-miR-200a-3p,CENPK
hsa-miR-200a-3p,PIM1
hsa-miR-200a-3p,PTGES
hsa-miR-200a-3p,TBC1D3F
hsa-miR-200a-3p,MED12L
hsa-miR-200a-3p,OVOS
hsa-miR-200a-3p,SLC38A9
hsa-miR-200a-3p,PLCG1
hsa-miR-200a-3p,C4orf31
hsa-miR-200a-3p,ABCA5
hsa-miR-200a-3p,TBC1D17
hsa-miR-200a-3p,POU2F3
hsa-miR-200a-3p,LRRC37A3
hsa-miR-200a-3p,TAS2R14
hsa-miR-200a-3p,POLD2
hsa-miR-200a-3p,CHML
hsa-miR-200a-3p,C13orf40
hsa-miR-200a-3p,ERP27
hsa-miR-200a-3p,FLJ30403
hsa-miR-200a-3p,HOXC11
hsa-miR-200a-3p,FAM175A
hsa-miR-200a-3p,NKX6-1
hsa-miR-200a-3p,WNT4
hsa-miR-200a-3p,DBR1
hsa-miR-200a-3p,KLHL22
hsa-miR-200a-3p,B3GNT8
hsa-miR-200a-3p,DCAF12
hsa-miR-200a-3p,CD74
hsa-miR-200a-3p,LRRC58
hsa-miR-200a-3p,PTPDC1
hsa-miR-200a-3p,DISP1
hsa-miR-200a-3p,MECR
hsa-miR-200a-3p,ST6GALNAC6
hsa-miR-200a-3p,HOXC5
hsa-miR-200a-3p,ACTR6
hsa-miR-200a-3p,C6orf10
hsa-miR-200a-3p,DHX15
hsa-miR-200a-3p,BCL2L14
hsa-miR-200a-3p,FAM3B
hsa-miR-200a-3p,SNORD73A
hsa-miR-200a-3p,LOC348926
hsa-miR-200a-3p,CHM
hsa-miR-200a-3p,SPACA3
hsa-miR-200a-3p,DDX12
hsa-miR-200a-3p,ANKRD34B
hsa-miR-200a-3p,GOLGA6A
hsa-miR-200a-3p,ARL5B
hsa-miR-200a-3p,SIRPD
hsa-miR-200a-3p,LMO4
hsa-miR-200a-3p,TTL
hsa-miR-200a-3p,C6orf64
hsa-miR-200a-3p,SNORA70
hsa-miR-200a-3p,TMEM86A
hsa-miR-200a-3p,TCFL5
hsa-miR-200a-3p,SC5DL
hsa-miR-200a-3p,COPB1
hsa-miR-200a-3p,FLJ35409
hsa-miR-200a-3p,ECM1
hsa-miR-200a-3p,MUTYH
hsa-miR-200a-3p,PDCD5
hsa-miR-200a-3p,PDE6A
hsa-miR-200a-3p,DLAT
hsa-miR-200a-3p,TMEM105
hsa-miR-200a-3p,HLA-DMB
hsa-miR-200a-3p,CCNH
hsa-miR-200a-3p,SPATA5
hsa-miR-200a-3p,MMAB
hsa-miR-200a-3p,IMP4
hsa-miR-200a-3p,RNF113A
hsa-miR-200a-3p,MAP3K4
hsa-miR-200a-3p,CSTB
hsa-miR-200a-3p,CES2
hsa-miR-200a-3p,KREMEN1
hsa-miR-200a-3p,TBC1D3
hsa-miR-200a-3p,RPL13AP3
hsa-miR-200a-3p,LOC100288034
hsa-miR-200a-3p,GNB1L
hsa-miR-200a-3p,HCFC1
hsa-miR-200a-3p,DNAL1
hsa-miR-200a-3p,IRF9
hsa-miR-200a-3p,SNORA22
hsa-miR-200a-3p,SNORA73A
hsa-miR-200a-3p,C22orf28
hsa-miR-200a-3p,HECA
hsa-miR-200a-3p,GPX8
hsa-miR-200a-3p,KANK1
hsa-miR-200a-3p,LRRFIP1
hsa-miR-200a-3p,FLJ11710
hsa-miR-200a-3p,ATF1
hsa-miR-200a-3p,LAMA4
hsa-miR-200a-3p,LZTS1
hsa-miR-200a-3p,ZNF324B
hsa-miR-200a-3p,ATP13A1
hsa-miR-200a-3p,TRIM55
hsa-miR-200a-3p,RBBP7
hsa-miR-200a-3p,NINJ1
hsa-miR-200a-3p,YME1L1
hsa-miR-200a-3p,FGD6
hsa-miR-200a-3p,MRPL9
hsa-miR-200a-3p,BMP2
hsa-miR-200a-3p,SMPX
hsa-miR-200a-3p,TPD52
hsa-miR-200a-3p,C19orf47
hsa-miR-200a-3p,INTS8
hsa-miR-200a-3p,ELP2
hsa-miR-200a-3p,OR5L1
hsa-miR-200a-3p,LOC284751
hsa-miR-200a-3p,NARG2
hsa-miR-200a-3p,RBMS1
hsa-miR-200a-3p,AHCYL2
hsa-miR-200a-3p,TBC1D3
hsa-miR-200a-3p,LOC100170939
hsa-miR-200a-3p,RLN2
hsa-miR-200a-3p,DKFZP779L1853
hsa-miR-200a-3p,PSAT1
hsa-miR-200a-3p,POTEKP
hsa-miR-200a-3p,TMEM92
hsa-miR-200a-3p,MT2A
hsa-miR-200a-3p,FAM176A
hsa-miR-200a-3p,MFSD6L
hsa-miR-200a-3p,SPDYE2
hsa-miR-200a-3p,CASC1
hsa-miR-200a-3p,C10orf114
hsa-miR-200a-3p,SDHAF2
hsa-miR-200a-3p,SKIV2L2
hsa-miR-200a-3p,ECEL1
hsa-miR-200a-3p,SEMA6D
hsa-miR-200a-3p,ZNF192
hsa-miR-200a-3p,MRPL13
hsa-miR-200a-3p,DRD4
hsa-miR-200a-3p,KLHL6
hsa-miR-200a-3p,TECR
hsa-miR-200a-3p,AAMP
hsa-miR-200a-3p,DEPDC7
hsa-miR-200a-3p,SSH2
hsa-miR-200a-3p,DDX52
hsa-miR-200a-3p,FAM118B
hsa-miR-200a-3p,BRD8
hsa-miR-200a-3p,TMEM176B
hsa-miR-200a-3p,CCDC106
hsa-miR-200a-3p,ABCC10
hsa-miR-200a-3p,C21orf56
hsa-miR-200a-3p,C17orf70
hsa-miR-200a-3p,LOC100131112
hsa-miR-200a-3p,CLDND1
hsa-miR-200a-3p,PLEKHG4
hsa-miR-200a-3p,SYCP3
hsa-miR-200a-3p,NEK7
hsa-miR-200a-3p,PARD3
hsa-miR-200a-3p,SCAPER
hsa-miR-200a-3p,TOR2A
hsa-miR-200a-3p,GRAMD1B
hsa-miR-200a-3p,KIF3A
hsa-miR-200a-3p,ETV4
hsa-miR-200a-3p,RBM38
hsa-miR-200a-3p,BAK1
hsa-miR-200a-3p,WDR86
hsa-miR-200a-3p,KRT34
hsa-miR-200a-3p,C13orf36
hsa-miR-200a-3p,WNK4
hsa-miR-200a-3p,PI15
hsa-miR-200a-3p,ZNF479
hsa-miR-200a-3p,TPM4
hsa-miR-200a-3p,ZNF230
hsa-miR-200a-3p,UNC93B1
hsa-miR-200a-3p,C1RL
hsa-miR-200a-3p,PRMT3
hsa-miR-200a-3p,ARHGAP23
hsa-miR-200a-3p,YIPF2
hsa-miR-200a-3p,GPR15
hsa-miR-200a-3p,HIST1H2BK
hsa-miR-200a-3p,UNC45A
hsa-miR-200a-3p,OR2L8
hsa-miR-200a-3p,CNOT6L
hsa-miR-200a-3p,SCARNA13
hsa-miR-200a-3p,ARPC1B
hsa-miR-200a-3p,XKR9
hsa-miR-200a-3p,MIRLET7E
hsa-miR-200a-3p,NIPSNAP3A
hsa-miR-200a-3p,DUSP16
hsa-miR-200a-3p,TOR1AIP2
hsa-miR-200a-3p,VAMP1
hsa-miR-200a-3p,C2orf63
hsa-miR-200a-3p,RPL7A
hsa-miR-200a-3p,AVP
hsa-miR-200a-3p,C6orf108
hsa-miR-200a-3p,REEP2
hsa-miR-200a-3p,TMEM184C
hsa-miR-200a-3p,NHP2
hsa-miR-200a-3p,C6orf136
hsa-miR-200a-3p,C6orf136
hsa-miR-200a-3p,FAM65B
hsa-miR-200a-3p,RALA
hsa-miR-200a-3p,SNORD116-5
hsa-miR-200a-3p,SNORD116-5
hsa-miR-200a-3p,DBC1
hsa-miR-200a-3p,FLJ43860
hsa-miR-200a-3p,PTRH2
hsa-miR-200a-3p,DNAJB1
hsa-miR-200a-3p,AP4B1
hsa-miR-200a-3p,YES1
hsa-miR-200a-3p,KIAA1324L
hsa-miR-200a-3p,RALGPS2
hsa-miR-200a-3p,DNAJC1
hsa-miR-200a-3p,EIF1AX
hsa-miR-200a-3p,MT1JP
hsa-miR-200a-3p,AGGF1
hsa-miR-200a-3p,CKAP2
hsa-miR-200a-3p,TMEM8B
hsa-miR-200a-3p,ZDHHC8
hsa-miR-200a-3p,SLC22A1
hsa-miR-200a-3p,OR4K15
hsa-miR-200a-3p,DACH1
hsa-miR-200a-3p,HIST2H2BF
hsa-miR-200a-3p,SLC35B4
hsa-miR-200a-3p,TNKS1BP1
hsa-miR-200a-3p,VEZT
hsa-miR-200a-3p,HBG1
hsa-miR-200a-3p,HBG1
hsa-miR-200a-3p,OK
hsa-miR-200a-3p,SLCO2A1
hsa-miR-200a-3p,ZCRB1
hsa-miR-200a-3p,TRMT2B
hsa-miR-200a-3p,RGS12
hsa-miR-200a-3p,RILPL2
hsa-miR-200a-3p,NEU1
hsa-miR-200a-3p,NEU1
hsa-miR-200a-3p,RNU5E
hsa-miR-200a-3p,WNT7B
hsa-miR-200a-3p,CALCOCO1
hsa-miR-200a-3p,LOC644714
hsa-miR-200a-3p,EMP1
hsa-miR-200a-3p,SHPRH
hsa-miR-200a-3p,OR6F1
hsa-miR-200a-3p,SLC25A3
hsa-miR-200a-3p,ATG4D
hsa-miR-200a-3p,JMY
hsa-miR-200a-3p,DIMT1L
hsa-miR-200a-3p,LPCAT2
hsa-miR-200a-3p,UQCC
hsa-miR-200a-3p,QRSL1
hsa-miR-200a-3p,EDDM3B
hsa-miR-200a-3p,TSPAN33
hsa-miR-200a-3p,PRRG2
hsa-miR-200a-3p,UBXN2B
hsa-miR-200a-3p,CCL26
hsa-miR-200a-3p,MAFIP
hsa-miR-200a-3p,C17orf39
