miRNA,Gene
hsa-miR-148b,SMARCA1
hsa-miR-148b,RHAG
hsa-miR-148b,ATP10B
hsa-miR-148b,CALN1
hsa-miR-148b,GPHB5
hsa-miR-148b,AGGF1
hsa-miR-148b,TPTE2
hsa-miR-148b,APBA2
hsa-miR-148b,TMEM47
hsa-miR-148b,PIK3CG
hsa-miR-148b,PSG9
hsa-miR-148b,SYNE1
hsa-miR-148b,ZCCHC5
hsa-miR-148b,KCNJ6
hsa-miR-148b,FCAR
hsa-miR-148b,SSR3
hsa-miR-148b,APBB1
hsa-miR-148b,SPZ1
hsa-miR-148b,HRH4
hsa-miR-148b,PROKR2
hsa-miR-148b,NLGN4X
hsa-miR-148b,MYOM1
hsa-miR-148b,LOXL1
hsa-miR-148b,STON2
hsa-miR-148b,ACACB
hsa-miR-148b,RUNX3
hsa-miR-148b,FETUB
hsa-miR-148b,GPR143
hsa-miR-148b,HMOX1
hsa-miR-148b,SLCO4C1
hsa-miR-148b,TUBA8
hsa-miR-148b,RFX3
hsa-miR-148b,NR3C2
hsa-miR-148b,NCS1
hsa-miR-148b,C1orf168
hsa-miR-148b,ITSN2
hsa-miR-148b,GMPPB
hsa-miR-148b,2-Mar
hsa-miR-148b,SLC22A5
hsa-miR-148b,RGMA
hsa-miR-148b,FAM81A
hsa-miR-148b,MTMR10
hsa-miR-148b,FBXO28
hsa-miR-148b,PTGER2
hsa-miR-148b,SLC39A11
hsa-miR-148b,VPS37A
hsa-miR-148b,LYSMD1
hsa-miR-148b,CYB5R4
hsa-miR-148b,ARL8B
hsa-miR-148b,MECP2
hsa-miR-148b,HIF1AN
hsa-miR-148b,NPEPL1
hsa-miR-148b,DCP2
hsa-miR-148b,PRKAA1
hsa-miR-148b,LRP4
hsa-miR-148b,AGO1
hsa-miR-148b,DNMT1
hsa-miR-148b,ABCB7
hsa-miR-148b,PRNP
hsa-miR-148b,C3orf58
hsa-miR-148b,RNF219
hsa-miR-148b,USP48
hsa-miR-148b,ATP6AP2
hsa-miR-148b,CUL5
hsa-miR-148b,OSBPL11
hsa-miR-148b,OSBP2
hsa-miR-148b,CA10
hsa-miR-148b,TMPRSS11A
hsa-miR-148b,AVPI1
hsa-miR-148b,CIDEA
hsa-miR-148b,MORF4L1
hsa-miR-148b,ADAMTS4
hsa-miR-148b,DPT
hsa-miR-148b,PNLIPRP2
hsa-miR-148b,BIK
hsa-miR-148b,FXYD2
hsa-miR-148b,KCNQ2
hsa-miR-148b,PKP1
hsa-miR-148b,FSCB
hsa-miR-148b,C8orf47
hsa-miR-148b,IQCG
hsa-miR-148b,LPHN2
hsa-miR-148b,LINC00521
hsa-miR-148b,IL13RA2
hsa-miR-148b,HLA-A
hsa-miR-148b,C12orf40
hsa-miR-148b,C17orf77
hsa-miR-148b,ROPN1L
hsa-miR-148b,TKTL2
hsa-miR-148b,MTX3
hsa-miR-148b,TMEM14A
hsa-miR-148b,CKLF
hsa-miR-148b,MAZ
hsa-miR-148b,MUC13
hsa-miR-148b,CPNE4
hsa-miR-148b,CD300A
hsa-miR-148b,BAX
hsa-miR-148b,SLC32A1
hsa-miR-148b,GDNF
hsa-miR-148b,GTSF1L
hsa-miR-148b,RNF150
hsa-miR-148b,UTS2
hsa-miR-148b,KCTD14
hsa-miR-148b,NTN1
hsa-miR-148b,SLC22A3
hsa-miR-148b,SNAI2
hsa-miR-148b,NME5
hsa-miR-148b,IGFBPL1
hsa-miR-148b,IL21R
hsa-miR-148b,ANKUB1
hsa-miR-148b,SERAC1
hsa-miR-148b,HEMGN
hsa-miR-148b,TPGS2
hsa-miR-148b,CXCL5
hsa-miR-148b,POU4F3
hsa-miR-148b,ALDH3B2
hsa-miR-148b,HEY2
hsa-miR-148b,INHBA
hsa-miR-148b,MT4
hsa-miR-148b,RPIA
hsa-miR-148b,KCNJ16
hsa-miR-148b,ASB13
hsa-miR-148b,DSG1
hsa-miR-148b,EYA4
hsa-miR-148b,CPA3
hsa-miR-148b,C6orf211
hsa-miR-148b,CCL28
hsa-miR-148b,PNPLA2
hsa-miR-148b,RORC
hsa-miR-148b,ABCA13
hsa-miR-148b,HMGB3
hsa-miR-148b,FOXN4
hsa-miR-148b,SLC25A18
hsa-miR-148b,KIF2C
hsa-miR-148b,SOX11
hsa-miR-148b,CCDC92
hsa-miR-148b,SLC6A19
hsa-miR-148b,NOX4
hsa-miR-148b,LCA5
hsa-miR-148b,MATN3
hsa-miR-148b,DNAH3
hsa-miR-148b,BCL11A
hsa-miR-148b,PPP2R3A
hsa-miR-148b,ST6GALNAC5
hsa-miR-148b,TOM1L2
hsa-miR-148b,AHI1
hsa-miR-148b,TXNIP
hsa-miR-148b,KDM1B
hsa-miR-148b,STEAP4
hsa-miR-148b,CLCN3
hsa-miR-148b,SNRPD1
hsa-miR-148b,RTN4
hsa-miR-148b,ZPLD1
hsa-miR-148b,CRISP1
hsa-miR-148b,NXPE3
hsa-miR-148b,ATP7A
hsa-miR-148b,SLC7A11
hsa-miR-148b,LEPROTL1
hsa-miR-148b,BTBD3
hsa-miR-148b,TOMM70A
hsa-miR-148b,AP4E1
hsa-miR-148b,ND2
hsa-miR-148b,IGSF1
hsa-miR-148b,COX7A2
hsa-miR-148b,RBM8A
hsa-miR-148b,LARP4
hsa-miR-148b,PCNX
hsa-miR-148b,TUBG1
hsa-miR-148b,H2AFY
hsa-miR-148b,TCF7L2
hsa-miR-148b,H2AFZ
hsa-miR-148b,KIAA2013
hsa-miR-148b,SYNCRIP
hsa-miR-148b,HMGB1
hsa-miR-148b,GNAI2
hsa-miR-148b,KLF6
hsa-miR-148b,GLI3
hsa-miR-148b,SRSF10
hsa-miR-148b,NONO
hsa-miR-148b,TACC1
hsa-miR-148b,SIRT4
hsa-miR-148b,TMEM66
hsa-miR-148b,EML4
hsa-miR-148b,JMJD4
hsa-miR-148b*,MCL1
hsa-miR-148b*,PLS3
hsa-miR-148b*,ACTL8
hsa-miR-148b*,UBB
hsa-miR-149*,AKT1
hsa-miR-149*,E2F1
hsa-miR-149*,MYBL2
hsa-miR-149*,TGIF2
hsa-miR-149,SP1
hsa-miR-149,SCYL3
hsa-miR-149,NUP98
hsa-miR-149,DYNC1H1
hsa-miR-149,RPL15
hsa-miR-149,CDK5RAP2
hsa-miR-149,ATAD3A
hsa-miR-149,HNRNPH1
hsa-miR-149,KHSRP
hsa-miR-149,PIGB
hsa-miR-149,FAM98B
hsa-miR-149,RBBP6
hsa-miR-149,MED22
hsa-miR-149,YBX1
hsa-miR-149,HIST2H2AA3
hsa-miR-149,ABL1
hsa-miR-149,EEF1B2
hsa-miR-149,C1orf35
hsa-miR-149,TOX3
hsa-miR-149,SMCHD1
hsa-miR-149,ZNHIT6
hsa-miR-149,DYRK1B
hsa-miR-149,NUCKS1
hsa-miR-149,DNAJA3
hsa-miR-149,KIAA0355
hsa-miR-149,CALD1
hsa-miR-149,HDAC7
hsa-miR-149,FPGS
hsa-miR-149,LDLR
hsa-miR-149,ACLY
hsa-miR-149,PARP1
hsa-miR-149,DGCR14
hsa-miR-149,USF1
hsa-miR-149,HNRNPAB
hsa-miR-149,FXR1
hsa-miR-149,NECAP2
hsa-miR-149,RPS16
hsa-miR-149,POLR2E
hsa-miR-149,CCT4
hsa-miR-149,LRRFIP1
hsa-miR-149,MBTD1
hsa-miR-149,PSKH1
hsa-miR-149,KDM8
hsa-miR-149,DDX23
hsa-miR-149,KIF1A
hsa-miR-149,SLC2A1
hsa-miR-149,MATR3
hsa-miR-149,RAPGEF2
hsa-miR-149,PPP4R1
hsa-miR-149,HSPA8
hsa-miR-149,SNRNP200
hsa-miR-149,ZNF346
hsa-miR-149,SBF1
hsa-miR-149,ZSWIM8
hsa-miR-149,SCAMP3
hsa-miR-149,RB1
hsa-miR-149,OSBPL8
hsa-miR-149,POLR3D
hsa-miR-149,FAM208B
hsa-miR-149,GAPDH
hsa-miR-149,RAB5C
hsa-miR-149,YTHDF1
hsa-miR-149,SPAG5
hsa-miR-149,EIF3C
hsa-miR-149,PSMD1
hsa-miR-149,FOPNL
hsa-miR-149,HEATR2
hsa-miR-149,ATN1
hsa-miR-149,FZD5
hsa-miR-149,NOC2L
hsa-miR-149,FAF2
hsa-miR-149,MAN2A1
hsa-miR-149,NRDE2
hsa-miR-149,PRRC2C
hsa-miR-149,FKBP4
hsa-miR-149,KLHDC3
hsa-miR-149,DCTN4
hsa-miR-149,EEF1D
hsa-miR-149,AGAP3
hsa-miR-149,MYH9
hsa-miR-149,NSD1
hsa-miR-149,FHOD1
hsa-miR-149,EP300
hsa-miR-149,CNOT11
hsa-miR-149,KNTC1
hsa-miR-149,DESI1
hsa-miR-149,RGS12
hsa-miR-149,SEPN1
hsa-miR-149,EIF4B
hsa-miR-149,RPAIN
hsa-miR-149,ARMC10
hsa-miR-149,NSUN2
hsa-miR-149,C21orf58
hsa-miR-149,COG1
hsa-miR-149,POLD3
hsa-miR-149,TRIP12
hsa-miR-149,HNRNPU
hsa-miR-149,PHKA2
hsa-miR-149,DDB1
hsa-miR-149,ARRB2
hsa-miR-149,MARS2
hsa-miR-149,KCTD20
hsa-miR-149,CSTF2
hsa-miR-149,ILF3
hsa-miR-149,EDF1
hsa-miR-149,LRRC16A
hsa-miR-149,ZNF276
hsa-miR-149,SCD
hsa-miR-149,HUWE1
hsa-miR-149,SEC23IP
hsa-miR-149,GPI
hsa-miR-149,MAD1L1
hsa-miR-149,PBX1
hsa-miR-149,YARS2
hsa-miR-149,VAV3
hsa-miR-149,CCT6A
hsa-miR-149,HIPK2
hsa-miR-149,TRIP6
hsa-miR-149,SATB2
hsa-miR-149,LRRC41
hsa-miR-149,PIK3C3
hsa-miR-149,ATP5G2
hsa-miR-149,M6PR
hsa-miR-149,MRPS25
hsa-miR-149,LEPREL2
hsa-miR-149,KPNB1
hsa-miR-149,PQBP1
hsa-miR-149,PLSCR3
hsa-miR-149,STAG1
hsa-miR-149,C11orf95
hsa-miR-149,PABPC3
hsa-miR-149,RCC1
hsa-miR-149,PABPC1
hsa-miR-149,LEPROTL1
hsa-miR-149,CBS
hsa-miR-149,ZNF318
hsa-miR-149,RAP1GAP2
hsa-miR-149,DMTN
hsa-miR-149,NELFB
hsa-miR-149,LRIG1
hsa-miR-149,YWHAE
hsa-miR-149,PLOD1
hsa-miR-149,FDFT1
hsa-miR-149,TKT
hsa-miR-149,HIST1H2AI
hsa-miR-149,KCTD2
hsa-miR-149,PPP6R2
hsa-miR-149,LTBP3
hsa-miR-149,DHX30
hsa-miR-149,UBE2E2
hsa-miR-149,ND6
hsa-miR-149,SDC1
hsa-miR-149,CENPB
hsa-miR-149,FBN2
hsa-miR-149,HES4
hsa-miR-149,LGI2
hsa-miR-149,DBN1
hsa-miR-149,ETS2
hsa-miR-149,DCUN1D5
hsa-miR-149,ZNF621
hsa-miR-149,E2F3
hsa-miR-149,CALR
hsa-miR-149,HDAC2
hsa-miR-149,PSMD8
hsa-miR-149,ELMSAN1
hsa-miR-149,SAR1A
hsa-miR-149,SIGIRR
hsa-miR-149,DDT
hsa-miR-149,SUPT5H
hsa-miR-149,RPL18A
hsa-miR-149,PLEKHO1
hsa-miR-149,RAN
hsa-miR-149,EIF4H
hsa-miR-149,WASH3P
hsa-miR-149,ERAL1
hsa-miR-149,PSAP
hsa-miR-149,TBC1D10B
hsa-miR-149,ALYREF
hsa-miR-149,RBM7
hsa-miR-149,DCTN5
hsa-miR-149,NONO
hsa-miR-149,NR2F1
hsa-miR-149,AKT2
hsa-miR-149,KIF22
hsa-miR-149,TRIM28
hsa-miR-149,UBE2S
hsa-miR-149,DNAJC19
hsa-miR-149,TTL
hsa-miR-149,USP15
hsa-miR-149,SMS
hsa-miR-149,ESD
hsa-miR-149,FLNA
hsa-miR-149,SKI
hsa-miR-149,DHX9
hsa-miR-149,AGO1
hsa-miR-149,PALM2
hsa-miR-149,FAM21C
hsa-miR-149,FAM21B
hsa-miR-149,GJA3
hsa-miR-149,HOXD13
hsa-miR-149,LRRC8A
hsa-miR-149,COX1
hsa-miR-149,RNPS1
hsa-miR-149,ITSN2
hsa-miR-149,ESPL1
hsa-miR-149,PTPRK
hsa-miR-149,SIPA1L3
hsa-miR-149,KIAA1462
hsa-miR-149,CYFIP2
hsa-miR-149,AATF
hsa-miR-149,MLX
hsa-miR-149,SMCR8
hsa-miR-149,SRSF1
hsa-miR-149,SNRPD2
hsa-miR-149,MID1
hsa-miR-149,TXN
hsa-miR-149,CTNNBL1
hsa-miR-149,HSPA1B
hsa-miR-149,UBE2N
hsa-miR-149,HOXA10
hsa-miR-149,TACC3
hsa-miR-149,KREMEN1
hsa-miR-149,GIGYF1
hsa-miR-149,ANKRD11
hsa-miR-149,EWSR1
hsa-miR-149,CSNK1E
hsa-miR-149,SMC1A
hsa-miR-149,SERINC1
hsa-miR-149,DNMT1
hsa-miR-149,GNA12
hsa-miR-149,KANSL1
hsa-miR-149,FOXK1
hsa-miR-149,GSK3A
hsa-miR-149,ZWINT
hsa-miR-149,ATP5A1
hsa-miR-149,GCN1L1
hsa-miR-149,KIAA1967
hsa-miR-149,C9orf41
hsa-miR-149,GFPT2
hsa-miR-149,GLUL
hsa-miR-149,AGPAT3
hsa-miR-149,HECTD4
hsa-miR-149,EZR
hsa-miR-149,PRPF6
hsa-miR-149,EFCAB14
hsa-miR-149,AKAP13
hsa-miR-149,OBSL1
hsa-miR-149,LRRC42
hsa-miR-149,NAT10
hsa-miR-149,PITX1
hsa-miR-149,FBXL16
hsa-miR-149,SSR2
hsa-miR-149,FAM216A
hsa-miR-149,BIN3
hsa-miR-149,NUP214
hsa-miR-149,MICAL1
hsa-miR-149,CD3EAP
hsa-miR-149,NFIX
hsa-miR-149,TMEM59
hsa-miR-149,UXT
hsa-miR-149,RPS9
hsa-miR-149,TNPO3
hsa-miR-149,ACTG1
hsa-miR-149,HCFC1
hsa-miR-149,GRAMD4
hsa-miR-149,WDR62
hsa-miR-149,LIG1
hsa-miR-149,NUDCD3
hsa-miR-149,ZNF385A
hsa-miR-149,YIPF5
hsa-miR-149,TMEM237
hsa-miR-149,TRAP1
hsa-miR-149,ARPC2
hsa-miR-149,WNK1
hsa-miR-149,BID
hsa-miR-149,AGPAT6
hsa-miR-149,IFI30
hsa-miR-149,RPL18
hsa-miR-149,CNTROB
hsa-miR-149,NOMO3
hsa-miR-149,ZNF146
hsa-miR-149,RPLP0
hsa-miR-149,MSRB1
hsa-miR-149,TMEM50A
hsa-miR-149,GOLIM4
hsa-miR-149,PFKL
hsa-miR-149,SPHK2
hsa-miR-149,ILF2
hsa-miR-149,HARS
hsa-miR-149,NACA
hsa-miR-149,DCTN2
hsa-miR-149,RAVER2
hsa-miR-149,RFC2
hsa-miR-149,NPM1
hsa-miR-149,RRP1
hsa-miR-149,FSTL1
hsa-miR-149,CEP170B
hsa-miR-149,PEX6
hsa-miR-149,KIF1C
hsa-miR-149,BTBD9
hsa-miR-149,PPP4C
hsa-miR-149,LIG3
hsa-miR-149,DCAF13
hsa-miR-149,BIRC5
hsa-miR-149,TCF20
hsa-miR-149,NGRN
hsa-miR-149,JUN
hsa-miR-149,FOXM1
hsa-miR-150,MYB
hsa-miR-150,EGR2
hsa-miR-150,VEGFA
hsa-miR-150,P2RX7
hsa-miR-150,IGF2
hsa-miR-150,CXCR4
hsa-miR-150,ZEB1
hsa-miR-150,NOTCH3
hsa-miR-150,FLT3
hsa-miR-150,EP300
hsa-miR-150,PTPRR
hsa-miR-150,MS4A3
hsa-miR-150,AGA
hsa-miR-150,ATP13A3
hsa-miR-150,TP53
hsa-miR-151-3p,ZNF763
hsa-miR-151-3p,NTRK3
hsa-miR-151-3p,DIEXF
hsa-miR-151-3p,SETD7
hsa-miR-151-3p,KBTBD2
hsa-miR-151-3p,MCL1
hsa-miR-151-3p,MED13
hsa-miR-151-3p,RPUSD4
hsa-miR-151-3p,ZBTB24
hsa-miR-151-3p,SPRYD7
hsa-miR-151-3p,PUM1
hsa-miR-151-3p,FBXO5
hsa-miR-151-3p,GLMN
hsa-miR-151-3p,MEGF9
hsa-miR-151-3p,LIN28B
hsa-miR-151-3p,MBTD1
hsa-miR-151-3p,CASC4
hsa-miR-151-3p,CCNE1
hsa-miR-151-3p,PIM3
hsa-miR-151-3p,NDE1
hsa-miR-151-3p,EIF3B
hsa-miR-151-3p,ZNF711
hsa-miR-151-3p,RNF4
hsa-miR-151-3p,SAE1
hsa-miR-151-3p,AATF
hsa-miR-151-3p,HADH
hsa-miR-151-3p,MLH3
hsa-miR-151-3p,ADC
hsa-miR-151-3p,EMB
hsa-miR-151-3p,HNRNPUL1
hsa-miR-151-3p,IKBKB
hsa-miR-151-3p,TCOF1
hsa-miR-151-3p,CABIN1
hsa-miR-151-3p,DENND4B
hsa-miR-151-3p,RNF125
hsa-miR-151-3p,CECR2
hsa-miR-151-3p,SAP30BP
hsa-miR-151-3p,USP36
hsa-miR-151-3p,PSMF1
hsa-miR-151-3p,ACP1
hsa-miR-151-5p,E2F6
hsa-miR-151-5p,MPL
hsa-miR-151-5p,N4BP1
hsa-miR-151-5p,ARHGDIA
hsa-miR-151-5p,SETD1B
hsa-miR-151-5p,GPN1
hsa-miR-151-5p,PDZD8
hsa-miR-151-5p,CCT3
hsa-miR-151-5p,ZNF512
hsa-miR-151-5p,SPEN
hsa-miR-151-5p,R3HDM4
hsa-miR-151-5p,RAB14
hsa-miR-151-5p,PELI2
hsa-miR-151-5p,SOX4
hsa-miR-151-5p,FAM160B1
hsa-miR-151-5p,SERTAD2
hsa-miR-151-5p,SPIRE1
hsa-miR-151-5p,HOXA3
hsa-miR-151-5p,TBC1D10B
hsa-miR-151-5p,SLC15A4
hsa-miR-151-5p,NUFIP2
hsa-miR-151-5p,MAD2L1BP
hsa-miR-151-5p,ZNF296
hsa-miR-151-5p,ATP5B
hsa-miR-151-5p,HSPA8
hsa-miR-151-5p,SNRNP200
hsa-miR-151-5p,SNX11
hsa-miR-151-5p,CCT5
hsa-miR-151-5p,SKP1
hsa-miR-151-5p,EIF4G2
hsa-miR-151-5p,AGO1
hsa-miR-151-5p,NOP10
hsa-miR-151-5p,SMYD1
hsa-miR-152,HLA-G
hsa-miR-152,DNMT1
hsa-miR-152,IRS1
hsa-miR-152,IGF1R
hsa-miR-152,TGFA
hsa-miR-152,SETDB1
hsa-miR-152,ECHS1
hsa-miR-152,R3HCC1L
hsa-miR-152,HS6ST2
hsa-miR-153,BCL2
hsa-miR-153,FOXO1
hsa-miR-153,MCL1
hsa-miR-153,SNCA
hsa-miR-153,PPM1D
hsa-miR-153,SNAI1
hsa-miR-153,ZEB2
hsa-miR-153,NFE2L2
hsa-miR-154,DICER1
hsa-miR-155*,IRAK3
hsa-miR-155,UQCRFS1
hsa-miR-155,MEIS1
hsa-miR-155,TAB2
hsa-miR-155,MECP2
hsa-miR-155,SOCS1
hsa-miR-155,MSH6
hsa-miR-155,MSH2
hsa-miR-155,MLH1
hsa-miR-155,INPP5D
hsa-miR-155,DET1
hsa-miR-155,SMAD5
hsa-miR-155,HIVEP2
hsa-miR-155,ZNF652
hsa-miR-155,ZIC3
hsa-miR-155,BACH1
hsa-miR-155,JARID2
hsa-miR-155,CSNK1A1
hsa-miR-155,APC
hsa-miR-155,WDFY1
hsa-miR-155,VAMP3
hsa-miR-155,UBE2J1
hsa-miR-155,TXNRD1
hsa-miR-155,TXNDC12
hsa-miR-155,TRIP13
hsa-miR-155,TRIM32
hsa-miR-155,TRAM1
hsa-miR-155,TNFRSF10A
hsa-miR-155,TBCA
hsa-miR-155,TACSTD2
hsa-miR-155,SYPL1
hsa-miR-155,SYNE2
hsa-miR-155,SNAP29
hsa-miR-155,SMAD1
hsa-miR-155,SLC30A1
hsa-miR-155,SH3BP4
hsa-miR-155,SDCBP
hsa-miR-155,SCAMP1
hsa-miR-155,RHEB
hsa-miR-155,RCOR1
hsa-miR-155,RCN2
hsa-miR-155,RAI14
hsa-miR-155,RAB6A
hsa-miR-155,RAB5C
hsa-miR-155,RAB34
hsa-miR-155,RAB27B
hsa-miR-155,RAB23
hsa-miR-155,PTPRJ
hsa-miR-155,PRKCI
hsa-miR-155,PRAF2
hsa-miR-155,PPP5C
hsa-miR-155,PPL
hsa-miR-155,POLE4
hsa-miR-155,POLE3
hsa-miR-155,PODXL
hsa-miR-155,PLXND1
hsa-miR-155,PKN2
hsa-miR-155,PICALM
hsa-miR-155,PHC2
hsa-miR-155,PDLIM5
hsa-miR-155,PDE3A
hsa-miR-155,NT5E
hsa-miR-155,NARS
hsa-miR-155,MYO1E
hsa-miR-155,MYO10
hsa-miR-155,MSI2
hsa-miR-155,MPZL1
hsa-miR-155,MOSPD2
hsa-miR-155,1-Mar
hsa-miR-155,METTL7A
hsa-miR-155,LY6K
hsa-miR-155,LPL
hsa-miR-155,UFL1
hsa-miR-155,HSDL1
hsa-miR-155,HSD17B12
hsa-miR-155,GNA13
hsa-miR-155,FMNL2
hsa-miR-155,FADS1
hsa-miR-155,DSG2
hsa-miR-155,DPP7
hsa-miR-155,DNAJC19
hsa-miR-155,DNAJB1
hsa-miR-155,DHX40
hsa-miR-155,CYP51A1
hsa-miR-155,CUL4B
hsa-miR-155,CTNNB1
hsa-miR-155,CLDN1
hsa-miR-155,CHAF1A
hsa-miR-155,CEBPB
hsa-miR-155,CDK5RAP3
hsa-miR-155,CBFB
hsa-miR-155,BRPF3
hsa-miR-155,BET1
hsa-miR-155,ATP6V1C1
hsa-miR-155,ATG3
hsa-miR-155,ARL5B
hsa-miR-155,ARL10
hsa-miR-155,ARID2
hsa-miR-155,ARFIP2
hsa-miR-155,ARFIP1
hsa-miR-155,ANKFY1
hsa-miR-155,AMIGO2
hsa-miR-155,TM6SF1
hsa-miR-155,MATR3
hsa-miR-155,LDOC1
hsa-miR-155,PHF17
hsa-miR-155,RHOA
hsa-miR-155,AGTR1
hsa-miR-155,PKIA
hsa-miR-155,TP53INP1
hsa-miR-155,IKBKE
hsa-miR-155,FGF7
hsa-miR-155,
hsa-miR-155,KDM3A
hsa-miR-155,NFATC2IP
hsa-miR-155,CUX1
hsa-miR-155,BCAT1
hsa-miR-155,SPI1
hsa-miR-155,CTLA4
hsa-miR-155,EDN1
hsa-miR-155,FOXO3
hsa-miR-155,MAFB
hsa-miR-155,TSHZ3
hsa-miR-155,RUNX2
hsa-miR-155,JUN
hsa-miR-155,IFNGR1
hsa-miR-155,ZNF236
hsa-miR-155,LAT2
hsa-miR-155,PAPOLA
hsa-miR-155,EHD1
hsa-miR-155,SERTAD2
hsa-miR-155,PELI1
hsa-miR-155,KBTBD2
hsa-miR-155,HNRNPA3P1
hsa-miR-155,SLC39A10
hsa-miR-155,KRAS
hsa-miR-155,CAMTA1
hsa-miR-155,NAMPT
hsa-miR-155,CREBRF
hsa-miR-155,ETS1
hsa-miR-155,TLE4
hsa-miR-155,FAR1
hsa-miR-155,EDEM3
hsa-miR-155,TWF1
hsa-miR-155,C3orf58
hsa-miR-155,SLC25A40
hsa-miR-155,PSMG1
hsa-miR-155,IKBIP
hsa-miR-155,LCLAT1
hsa-miR-155,VEZF1
hsa-miR-155,SACM1L
hsa-miR-155,DCAF7
hsa-miR-155,ERMP1
hsa-miR-155,KRT80
hsa-miR-155,FLI1
hsa-miR-155,DOCK4
hsa-miR-155,CYR61
hsa-miR-155,ICAM1
hsa-miR-155,SELE
hsa-miR-155,SMAD2
hsa-miR-155,MYB
hsa-miR-155,SKI
hsa-miR-155,GCSAM
hsa-miR-155,CKAP5
hsa-miR-155,IL13RA1
hsa-miR-155,BCL6
hsa-miR-155,MITF
hsa-miR-155,MAP3K10
hsa-miR-155,NOS3
hsa-miR-155,UBR4
hsa-miR-155,C9orf142
hsa-miR-155,MECR
hsa-miR-155,LUC7L2
hsa-miR-155,TCEA1
hsa-miR-155,ANAPC16
hsa-miR-155,C17orf80
hsa-miR-155,SLC27A2
hsa-miR-155,XPC
hsa-miR-155,EIF3G
hsa-miR-155,EIF2B5
hsa-miR-155,UBA3
hsa-miR-155,EIF3E
hsa-miR-155,PCYOX1
hsa-miR-155,EXOC7
hsa-miR-155,QPCTL
hsa-miR-155,DYNC2H1
hsa-miR-155,GLIPR2
hsa-miR-155,HEATR2
hsa-miR-155,UGT8
hsa-miR-155,HSPB11
hsa-miR-155,CCDC137
hsa-miR-155,GLB1
hsa-miR-155,LRRC40
hsa-miR-155,VBP1
hsa-miR-155,MGST2
hsa-miR-155,GNB4
hsa-miR-155,JUP
hsa-miR-155,DNAJC2
hsa-miR-155,GOLPH3
hsa-miR-155,DRAP1
hsa-miR-155,NOB1
hsa-miR-155,SLC1A5
hsa-miR-155,RAB14
hsa-miR-155,YBX3
hsa-miR-155,SLC39A14
hsa-miR-155,UBE2J2
hsa-miR-155,EIF4A1
hsa-miR-155,CAB39L
hsa-miR-155,EIF2B2
hsa-miR-155,CNDP2
hsa-miR-155,RTN3
hsa-miR-155,TMBIM6
hsa-miR-155,EIF4G2
hsa-miR-155,CDC42BPB
hsa-miR-155,MYD88
hsa-miR-155,ADH5
hsa-miR-155,EIF3C
hsa-miR-155,QRICH1
hsa-miR-155,CYFIP1
hsa-miR-155,PSIP1
hsa-miR-155,SIN3A
hsa-miR-155,STK24
hsa-miR-155,AGL
hsa-miR-155,METAP2
hsa-miR-155,SPIN1
hsa-miR-155,FAM98B
hsa-miR-155,ERI1
hsa-miR-155,COLGALT1
hsa-miR-155,UGDH
hsa-miR-155,KIAA1715
hsa-miR-155,XPO1
hsa-miR-155,PALLD
hsa-miR-155,MUT
hsa-miR-155,RAP1B
hsa-miR-155,BAG5
hsa-miR-155,LPGAT1
hsa-miR-155,GCFC2
hsa-miR-155,EXOSC2
hsa-miR-155,LNX2
hsa-miR-155,ZNF248
hsa-miR-155,CHD9
hsa-miR-155,MEF2A
hsa-miR-155,CAB39
hsa-miR-155,CLUAP1
hsa-miR-155,CARD11
hsa-miR-155,PCDH9
hsa-miR-155,ZNF561
hsa-miR-155,CARHSP1
hsa-miR-155,C16orf62
hsa-miR-155,LIN7C
hsa-miR-155,CBR4
hsa-miR-155,ECI1
hsa-miR-155,OSBPL10
hsa-miR-155,EIF4E2
hsa-miR-155,TGM2
hsa-miR-155,SLC9A3R2
hsa-miR-155,CHAF1B
hsa-miR-155,PPFIBP1
hsa-miR-155,UBXN1
hsa-miR-155,ESRRA
hsa-miR-155,GAPVD1
hsa-miR-155,CTAGE5
hsa-miR-155,RBM42
hsa-miR-155,MFF
hsa-miR-155,NEU1
hsa-miR-155,SCD
hsa-miR-155,UBE2D2
hsa-miR-155,OVCA2
hsa-miR-155,EIF3CL
hsa-miR-155,AURKA
hsa-miR-155,LEPREL2
hsa-miR-155,FUBP1
hsa-miR-155,RETSAT
hsa-miR-155,MPP2
hsa-miR-155,KIAA0368
hsa-miR-155,NES
hsa-miR-155,KIF22
hsa-miR-155,PACSIN2
hsa-miR-155,SLC25A19
hsa-miR-155,IPO8
hsa-miR-155,GPT2
hsa-miR-155,OGFOD1
hsa-miR-155,AKR7A2
hsa-miR-155,TRMT1
hsa-miR-155,MCAM
hsa-miR-155,INA
hsa-miR-155,SNX6
hsa-miR-155,PDAP1
hsa-miR-155,PCNT
hsa-miR-155,FIP1L1
hsa-miR-155,MTAP
hsa-miR-155,CEP55
hsa-miR-155,AIFM1
hsa-miR-155,PPM1G
hsa-miR-155,PAM16
hsa-miR-155,PLK1
hsa-miR-155,AURKB
hsa-miR-155,NASP
hsa-miR-155,NUPL2
hsa-miR-155,NCKAP1
hsa-miR-155,EXOC2
hsa-miR-155,SEC24B
hsa-miR-155,RRM2
hsa-miR-155,GRPEL1
hsa-miR-155,ALDH9A1
hsa-miR-155,AP1G1
hsa-miR-155,LUZP1
hsa-miR-155,RPRD1A
hsa-miR-155,NAA25
