miRNA,Gene
hsa-miR-200b-3p,CASC4
hsa-miR-200b-3p,SLC23A2
hsa-miR-200b-3p,SLC12A8
hsa-miR-200b-3p,TNIP3
hsa-miR-200b-3p,HDX
hsa-miR-200b-3p,NFXL1
hsa-miR-200b-3p,PAM16
hsa-miR-200b-3p,PAQR8
hsa-miR-200b-3p,RNFT2
hsa-miR-200b-3p,C8orf30A
hsa-miR-200b-3p,MBNL3
hsa-miR-200b-3p,CYFIP1
hsa-miR-200b-3p,IRF1
hsa-miR-200b-3p,IRF7
hsa-miR-200b-3p,C3orf57
hsa-miR-200b-3p,LYPLA1
hsa-miR-200b-3p,MFSD10
hsa-miR-200b-3p,SLC25A46
hsa-miR-200b-3p,PARD6B
hsa-miR-200b-3p,HCFC2
hsa-miR-200b-3p,PCDH18
hsa-miR-200b-3p,SSBP2
hsa-miR-200b-3p,DCBLD1
hsa-miR-200b-3p,C3orf1
hsa-miR-200b-3p,ZMPSTE24
hsa-miR-200b-3p,TBRG1
hsa-miR-200b-3p,DPY19L3
hsa-miR-200b-3p,PI4KAP2
hsa-miR-200b-3p,LSM14B
hsa-miR-200b-3p,RCOR3
hsa-miR-200b-3p,HLA-DRA
hsa-miR-200b-3p,C7orf55
hsa-miR-200b-3p,MRI1
hsa-miR-200b-3p,RANBP10
hsa-miR-200b-3p,RNF31
hsa-miR-200b-3p,ELK4
hsa-miR-200b-3p,AP2A1
hsa-miR-200b-3p,DCAF16
hsa-miR-200b-3p,LGTN
hsa-miR-200b-3p,ALDH3A2
hsa-miR-200b-3p,ZNF259
hsa-miR-200b-3p,RFC2
hsa-miR-200b-3p,ZNF280C
hsa-miR-200b-3p,SHC1
hsa-miR-200b-3p,ZFP112
hsa-miR-200b-3p,WARS2
hsa-miR-200b-3p,NDE1
hsa-miR-200b-3p,TRIM29
hsa-miR-200b-3p,GEMIN6
hsa-miR-200b-3p,SMARCC2
hsa-miR-200b-3p,GALNT7
hsa-miR-200b-3p,POGK
hsa-miR-200b-3p,C1QTNF6
hsa-miR-200b-3p,THOC3
hsa-miR-200b-3p,RCN1
hsa-miR-200b-3p,TUSC2
hsa-miR-200b-3p,SGTA
hsa-miR-200b-3p,F2R
hsa-miR-200b-3p,STARD4
hsa-miR-200b-3p,OAF
hsa-miR-200b-3p,TBC1D1
hsa-miR-200b-3p,RABGEF1
hsa-miR-200b-3p,TRAIP
hsa-miR-200b-3p,ARHGEF7
hsa-miR-200b-3p,BRAP
hsa-miR-200b-3p,PLCL2
hsa-miR-200b-3p,HADHA
hsa-miR-200b-3p,SYNGR2
hsa-miR-200b-3p,RNF20
hsa-miR-200b-3p,ELL2
hsa-miR-200b-3p,EPOR
hsa-miR-200b-3p,PLD3
hsa-miR-200b-3p,EIF2S3
hsa-miR-200b-3p,PLCXD1
hsa-miR-200b-3p,C20orf111
hsa-miR-200b-3p,POMT1
hsa-miR-200b-3p,BYSL
hsa-miR-200b-3p,HLA-DQB1
hsa-miR-200b-3p,STOML2
hsa-miR-200b-3p,LMBR1L
hsa-miR-200b-3p,MIER2
hsa-miR-200b-3p,SAP30
hsa-miR-200b-3p,C11orf17
hsa-miR-200b-3p,TTC4
hsa-miR-200b-3p,TBC1D4
hsa-miR-200b-3p,TSPYL2
hsa-miR-200b-3p,IL28RA
hsa-miR-200b-3p,RBL1
hsa-miR-200b-3p,DDX39
hsa-miR-200b-3p,MRPS36
hsa-miR-200b-3p,LYPLA2P1
hsa-miR-200b-3p,SYNJ2BP
hsa-miR-200b-3p,SRRD
hsa-miR-200b-3p,AGPAT4
hsa-miR-200b-3p,HTR7P1
hsa-miR-200b-3p,RASGEF1B
hsa-miR-200b-3p,DENND5B
hsa-miR-200b-3p,PROCR
hsa-miR-200b-3p,DDX56
hsa-miR-200b-3p,ATP6V0E2
hsa-miR-200b-3p,NCRNA00116
hsa-miR-200b-3p,LRRC16A
hsa-miR-200b-3p,PEX13
hsa-miR-200b-3p,HLA-DQA1
hsa-miR-200b-3p,C6orf204
hsa-miR-200b-3p,ZZZ3
hsa-miR-200b-3p,TMEM141
hsa-miR-200b-3p,CASP3
hsa-miR-200b-3p,IFT80
hsa-miR-200b-3p,FAM64A
hsa-miR-200b-3p,C3orf75
hsa-miR-200b-3p,PFKFB3
hsa-miR-200b-3p,FOXRED1
hsa-miR-200b-3p,SLC6A14
hsa-miR-200b-3p,NOP58
hsa-miR-200b-3p,C12orf55
hsa-miR-200b-3p,TNS3
hsa-miR-200b-3p,METTL11A
hsa-miR-200b-3p,C2orf44
hsa-miR-200b-3p,C15orf21
hsa-miR-200b-3p,RPL22L1
hsa-miR-200b-3p,DNAJC2
hsa-miR-200b-3p,ACBD3
hsa-miR-200b-3p,JAZF1
hsa-miR-200b-3p,MTFR1
hsa-miR-200b-3p,SARS
hsa-miR-200b-3p,USP43
hsa-miR-200b-3p,C6orf136
hsa-miR-200b-3p,ANAPC10
hsa-miR-200b-3p,PSMB1
hsa-miR-200b-3p,OR7E87P
hsa-miR-200b-3p,CWC22
hsa-miR-200b-3p,FOXF2
hsa-miR-200b-3p,UCN2
hsa-miR-200b-3p,LRRC47
hsa-miR-200b-3p,VPS33B
hsa-miR-200b-3p,SNORD27
hsa-miR-200b-3p,PLCG2
hsa-miR-200b-3p,HS6ST1
hsa-miR-200b-3p,SH3KBP1
hsa-miR-200b-3p,C18orf21
hsa-miR-200b-3p,DDX11
hsa-miR-200b-3p,SOD2
hsa-miR-200b-3p,NFU1
hsa-miR-200b-3p,STAMBP
hsa-miR-200b-3p,SNRPB
hsa-miR-200b-3p,TIGD1
hsa-miR-200b-3p,PRKCZ
hsa-miR-200b-3p,DSTYK
hsa-miR-200b-3p,CHRFAM7A
hsa-miR-200b-3p,PABPC4
hsa-miR-200b-3p,RBM42
hsa-miR-200b-3p,RAP1A
hsa-miR-200b-3p,SLC37A3
hsa-miR-200b-3p,TCF25
hsa-miR-200b-3p,AMD1
hsa-miR-200b-3p,VOPP1
hsa-miR-200b-3p,DENND1B
hsa-miR-200b-3p,TSPAN14
hsa-miR-200b-3p,NCRNA00292
hsa-miR-200b-3p,ARFGAP2
hsa-miR-200b-3p,ATP8B1
hsa-miR-200b-3p,EIF4A2
hsa-miR-200b-3p,MGAT5B
hsa-miR-200b-3p,KRTAP2-1
hsa-miR-200b-3p,MYO5A
hsa-miR-200b-3p,LCMT2
hsa-miR-200b-3p,FTSJ2
hsa-miR-200b-3p,PPIP5K1
hsa-miR-200b-3p,ARMCX3
hsa-miR-200b-3p,CCDC148
hsa-miR-200b-3p,C6orf115
hsa-miR-200b-3p,CDK20
hsa-miR-200b-3p,LOC645166
hsa-miR-200b-3p,ALS2CR4
hsa-miR-200b-3p,HGSNAT
hsa-miR-200b-3p,TSC2
hsa-miR-200b-3p,MOBKL2B
hsa-miR-200b-3p,NEDD1
hsa-miR-200b-3p,UROS
hsa-miR-200b-3p,CCDC91
hsa-miR-200b-3p,LPAR5
hsa-miR-200b-3p,SMPD2
hsa-miR-200b-3p,LARP7
hsa-miR-200b-3p,GAS6
hsa-miR-200b-3p,NUDT4P1
hsa-miR-200b-3p,NDRG2
hsa-miR-200b-3p,UST
hsa-miR-200b-3p,LOC100288594
hsa-miR-200b-3p,GNG11
hsa-miR-200b-3p,TNKS1BP1
hsa-miR-200b-3p,RHEBL1
hsa-miR-200b-3p,UBA3
hsa-miR-200b-3p,S100A3
hsa-miR-200b-3p,IRF2BP1
hsa-miR-200b-3p,IFRD2
hsa-miR-200b-3p,MMP16
hsa-miR-200b-3p,RTN4
hsa-miR-200b-3p,ACTBL2
hsa-miR-200b-3p,MGAT2
hsa-miR-200b-3p,NUP93
hsa-miR-200b-3p,HLA-DPA1
hsa-miR-200b-3p,CRBN
hsa-miR-200b-3p,VOPP1
hsa-miR-200b-3p,BSCL2
hsa-miR-200b-3p,C11orf84
hsa-miR-200b-3p,DCLRE1C
hsa-miR-200b-3p,ARFGAP1
hsa-miR-200b-3p,KLF4
hsa-miR-200b-3p,YIPF1
hsa-miR-200b-3p,CCDC62
hsa-miR-200b-3p,IFI35
hsa-miR-200b-3p,IFI6
hsa-miR-200b-3p,LYRM7
hsa-miR-200b-3p,EPHX4
hsa-miR-200b-3p,RIN2
hsa-miR-200b-3p,KCNK6
hsa-miR-200b-3p,ORC4
hsa-miR-200b-3p,C16orf63
hsa-miR-200b-3p,CCDC47
hsa-miR-200b-3p,WDR53
hsa-miR-200b-3p,WDR66
hsa-miR-200b-3p,C1D
hsa-miR-200b-3p,CLN8
hsa-miR-200b-3p,CTSD
hsa-miR-200b-3p,INHBB
hsa-miR-200b-3p,OTUD3
hsa-miR-200b-3p,HDAC8
hsa-miR-200b-3p,PLXDC2
hsa-miR-200b-3p,SAMD9
hsa-miR-200b-3p,ANKRD12
hsa-miR-200b-3p,LOC151009
hsa-miR-200b-3p,NSMAF
hsa-miR-200b-3p,MRPS26
hsa-miR-200b-3p,C14orf4
hsa-miR-200b-3p,CDKL2
hsa-miR-200b-3p,BTF3L4
hsa-miR-200b-3p,CTSO
hsa-miR-200b-3p,KRTAP2-1
hsa-miR-200b-3p,SKA2
hsa-miR-200b-3p,CNPY2
hsa-miR-200b-3p,NFATC2
hsa-miR-200b-3p,IL6
hsa-miR-200b-3p,DOCK2
hsa-miR-200b-3p,LARP4
hsa-miR-200b-3p,ILF2
hsa-miR-200b-3p,BST1
hsa-miR-200b-3p,GTF2F2
hsa-miR-200b-3p,PRKX
hsa-miR-200b-3p,HLA-DQA1
hsa-miR-200b-3p,HLA-DQA1
hsa-miR-200b-3p,SRP68
hsa-miR-200b-3p,TRIM47
hsa-miR-200b-3p,E2F3
hsa-miR-200b-3p,RBMS1
hsa-miR-200b-3p,FRAT2
hsa-miR-200b-3p,FASTKD2
hsa-miR-200b-3p,TBC1D2B
hsa-miR-200b-3p,RNF34
hsa-miR-200b-3p,NFE4
hsa-miR-200b-3p,GRAMD3
hsa-miR-200b-3p,RASSF7
hsa-miR-200b-3p,TPP1
hsa-miR-200b-3p,DARS
hsa-miR-200b-3p,MRS2
hsa-miR-200b-3p,MOBKL3
hsa-miR-200b-3p,MARCKSL1
hsa-miR-200b-3p,SNORD25
hsa-miR-200b-3p,MLPH
hsa-miR-200b-3p,DMBT1
hsa-miR-200b-3p,LOC375010
hsa-miR-200b-3p,EIF1AD
hsa-miR-200b-3p,WRAP53
hsa-miR-200b-3p,USP36
hsa-miR-200b-3p,DDX47
hsa-miR-200b-3p,HSD17B10
hsa-miR-200b-3p,ZNF277
hsa-miR-200b-3p,MOSPD3
hsa-miR-200b-3p,PLAUR
hsa-miR-200b-3p,AGFG1
hsa-miR-200b-3p,TMEM63B
hsa-miR-200b-3p,C21orf34
hsa-miR-200b-3p,CCDC104
hsa-miR-200b-3p,TFB2M
hsa-miR-200b-3p,APOLD1
hsa-miR-200b-3p,TMEM184C
hsa-miR-200b-3p,PFKFB4
hsa-miR-200b-3p,GTF2A2
hsa-miR-200b-3p,HIST1H4H
hsa-miR-200b-3p,KTI12
hsa-miR-200b-3p,PECAM1
hsa-miR-200b-3p,GBE1
hsa-miR-200b-3p,RIMBP3
hsa-miR-200b-3p,ABCC1
hsa-miR-200b-3p,EPHA6
hsa-miR-200b-3p,SERPINB8
hsa-miR-200b-3p,MOBKL1B
hsa-miR-200b-3p,ALG1
hsa-miR-200b-3p,NAT9
hsa-miR-200b-3p,MIR222
hsa-miR-200b-3p,TMEM120B
hsa-miR-200b-3p,ASAM
hsa-miR-200b-3p,C6orf141
hsa-miR-200b-3p,TIMM9
hsa-miR-200b-3p,CA12
hsa-miR-200b-3p,PLA2R1
hsa-miR-200b-3p,TMEM177
hsa-miR-200b-3p,MMS22L
hsa-miR-200b-3p,KIAA0174
hsa-miR-200b-3p,GNAQ
hsa-miR-200b-3p,PHF13
hsa-miR-200b-3p,DERA
hsa-miR-200b-3p,DLEU2
hsa-miR-200b-3p,LTV1
hsa-miR-200b-3p,IFIT2
hsa-miR-200b-3p,HCG4
hsa-miR-200b-3p,SPCS2
hsa-miR-200b-3p,SLC25A15
hsa-miR-200b-3p,AARSD1
hsa-miR-200b-3p,TRIM16L
hsa-miR-200b-3p,SSB
hsa-miR-200b-3p,OVOL2
hsa-miR-200b-3p,RGS7
hsa-miR-200b-3p,UVRAG
hsa-miR-200b-3p,DIAPH3
hsa-miR-200b-3p,C19orf33
hsa-miR-200b-3p,C15orf17
hsa-miR-200b-3p,HN1L
hsa-miR-200b-3p,SNORD31
hsa-miR-200b-3p,RNPEPL1
hsa-miR-200b-3p,RPUSD1
hsa-miR-200b-3p,PCYOX1
hsa-miR-200b-3p,PLRG1
hsa-miR-200b-3p,PSMC3
hsa-miR-200b-3p,HSD17B12
hsa-miR-200b-3p,CYCS
hsa-miR-200b-3p,ANTXR1
hsa-miR-200b-3p,FN1
hsa-miR-200b-3p,FAM200B
hsa-miR-200b-3p,UBE2E1
hsa-miR-200b-3p,RAB3A
hsa-miR-200b-3p,ARHGAP39
hsa-miR-200b-3p,LSP1
hsa-miR-200b-3p,ATRX
hsa-miR-200b-3p,DYSF
hsa-miR-200b-3p,BCL2L12
hsa-miR-200b-3p,AXIN1
hsa-miR-200b-3p,HLA-DPB1
hsa-miR-200b-3p,PAWR
hsa-miR-200b-3p,C11orf70
hsa-miR-200b-3p,ADRM1
hsa-miR-200b-3p,DFFA
hsa-miR-200b-3p,ALKBH8
hsa-miR-200b-3p,OVOL1
hsa-miR-200b-3p,SAMHD1
hsa-miR-200b-3p,CD2BP2
hsa-miR-200b-3p,TAF6L
hsa-miR-200b-3p,SLC25A20
hsa-miR-200b-3p,GNA12
hsa-miR-200b-3p,GIT1
hsa-miR-200b-3p,USP14
hsa-miR-200b-3p,COMMD1
hsa-miR-200b-3p,DPH5
hsa-miR-200b-3p,PHF5A
hsa-miR-200b-3p,SNORD104
hsa-miR-200b-3p,AKR1A1
hsa-miR-200b-3p,THOC3
hsa-miR-200b-3p,MORF4L2
hsa-miR-200b-3p,SRP19
hsa-miR-200b-3p,ZNF160
hsa-miR-200b-3p,UBXN8
hsa-miR-200b-3p,MRPL48
hsa-miR-200b-3p,TMEM48
hsa-miR-200b-3p,RASSF5
hsa-miR-200b-3p,SPIN4
hsa-miR-200b-3p,ATAT1
hsa-miR-200b-3p,CTNND1
hsa-miR-200b-3p,ATP6V1G1
hsa-miR-200b-3p,RABGGTA
hsa-miR-200b-3p,CLN8
hsa-miR-200b-3p,ABCA13
hsa-miR-200b-3p,DDX19A
hsa-miR-200b-3p,SLC27A4
hsa-miR-200b-3p,ENC1
hsa-miR-200b-3p,BMP2K
hsa-miR-200b-3p,METTL8
hsa-miR-200b-3p,MOV10
hsa-miR-200b-3p,RAB11FIP4
hsa-miR-200b-3p,GALR2
hsa-miR-200b-3p,ZNF35
hsa-miR-200b-3p,NUDT6
hsa-miR-200b-3p,ACAA1
hsa-miR-200b-3p,PTCH1
hsa-miR-200b-3p,SPR
hsa-miR-200b-3p,NARF
hsa-miR-200b-3p,TRIM44
hsa-miR-200b-3p,DERL2
hsa-miR-200b-3p,KLF6
hsa-miR-200b-3p,KIF3B
hsa-miR-200b-3p,TOP1MT
hsa-miR-200b-3p,OSBPL2
hsa-miR-200b-3p,KIF21A
hsa-miR-200b-3p,C14orf169
hsa-miR-200b-3p,MOSC2
hsa-miR-200b-3p,KPNA2
hsa-miR-200b-3p,CRYBB2P1
hsa-miR-200b-3p,CLK1
hsa-miR-200b-3p,AQR
hsa-miR-200b-3p,H2AFZ
hsa-miR-200b-3p,TCEAL1
hsa-miR-200b-3p,TIMM17A
hsa-miR-200b-3p,MRPL21
hsa-miR-200b-3p,MRP63
hsa-miR-200b-3p,C17orf71
hsa-miR-200b-3p,BAG4
hsa-miR-200b-3p,XRCC3
hsa-miR-200b-3p,PDE3B
hsa-miR-200b-3p,FAM27A
hsa-miR-200b-3p,TNFAIP2
hsa-miR-200b-3p,TICAM1
hsa-miR-200b-3p,DOPEY1
hsa-miR-200b-3p,SLC45A4
hsa-miR-200b-3p,AFAP1L1
hsa-miR-200b-3p,PLAT
hsa-miR-200b-3p,STAP2
hsa-miR-200b-3p,GLOD4
hsa-miR-200b-3p,ZNF580
hsa-miR-200b-3p,APP
hsa-miR-200b-3p,TSEN54
hsa-miR-200b-3p,PNP
hsa-miR-200b-3p,ARHGAP17
hsa-miR-200b-3p,LOC388692
hsa-miR-200b-3p,ADAMTS9
hsa-miR-200b-3p,CAV1
hsa-miR-200b-3p,EFCAB5
hsa-miR-200b-3p,CALM3
hsa-miR-200b-3p,ZNF678
hsa-miR-200b-3p,NUDT3
hsa-miR-200b-3p,METTL5
hsa-miR-200b-3p,SLC12A7
hsa-miR-200b-3p,GGCT
hsa-miR-200b-3p,BAG2
hsa-miR-200b-3p,RASGRF1
hsa-miR-200b-3p,ROD1
hsa-miR-200b-3p,TXNDC11
hsa-miR-200b-3p,CETN3
hsa-miR-200b-3p,UBE2NL
hsa-miR-200b-3p,C12orf57
hsa-miR-200b-3p,C8orf73
hsa-miR-200b-3p,KIF18B
hsa-miR-200b-3p,RFC3
hsa-miR-200b-3p,TPCN1
hsa-miR-200b-3p,SNORD36C
hsa-miR-200b-3p,WBP1
hsa-miR-200b-3p,HLA-DPA1
hsa-miR-200b-3p,HLA-DPA1
hsa-miR-200b-3p,MSTO1
hsa-miR-200b-3p,KIAA0391
hsa-miR-200b-3p,MAP9
hsa-miR-200b-3p,CCHCR1
hsa-miR-200b-3p,NANP
hsa-miR-200b-3p,COX18
hsa-miR-200b-3p,SLC2A13
hsa-miR-200b-3p,C12orf63
hsa-miR-200b-3p,WDR59
hsa-miR-200b-3p,SORBS2
hsa-miR-200b-3p,C21orf59
hsa-miR-200b-3p,SURF6
hsa-miR-200b-3p,PMS2
hsa-miR-200b-3p,OBFC2A
hsa-miR-200b-3p,TMEM17
hsa-miR-200b-3p,TSPAN33
hsa-miR-200b-3p,GOLGA6L5
hsa-miR-200b-3p,LSG1
hsa-miR-200b-3p,C14orf138
hsa-miR-200b-3p,FAM21B
hsa-miR-200b-3p,FAM27E3
hsa-miR-200b-3p,C7orf68
hsa-miR-200b-3p,NUMA1
hsa-miR-200b-3p,MAEA
hsa-miR-200b-3p,LOC646049
hsa-miR-200b-3p,FAM27E3
hsa-miR-200b-3p,ATP9A
hsa-miR-200b-3p,NDEL1
hsa-miR-200b-3p,PARVA
hsa-miR-200b-3p,PCYT1A
hsa-miR-200b-3p,THUMPD1
hsa-miR-200b-3p,PDXDC2P
hsa-miR-200b-3p,RIN1
hsa-miR-200b-3p,RANGRF
hsa-miR-200b-3p,PDIA6
hsa-miR-200b-3p,LRFN3
hsa-miR-200b-3p,BMPER
hsa-miR-200b-3p,ULK4
hsa-miR-200b-3p,STXBP3
hsa-miR-200b-3p,UBA2
hsa-miR-200b-3p,RBM34
hsa-miR-200b-3p,OTUD6A
hsa-miR-200b-3p,ZNF326
hsa-miR-200b-3p,MEIS3P1
hsa-miR-200b-3p,SLC2A4RG
hsa-miR-200b-3p,ORC1
hsa-miR-200b-3p,PPP2R2D
hsa-miR-200b-3p,LNPEP
hsa-miR-200b-3p,BACE2
hsa-miR-200b-3p,CCL22
hsa-miR-200b-3p,KRT18
hsa-miR-200b-3p,NR2F2
hsa-miR-200b-3p,TPBG
hsa-miR-200b-3p,TMED5
hsa-miR-200b-3p,NDUFS3
hsa-miR-200b-3p,PCNA
hsa-miR-200b-3p,GADD45B
hsa-miR-200b-3p,KIF2A
hsa-miR-200b-3p,MRTO4
hsa-miR-200b-3p,DAGLB
hsa-miR-200b-3p,HIST1H2AC
hsa-miR-200b-3p,SH2B1
hsa-miR-200b-3p,HLA-DPB1
hsa-miR-200b-3p,C9orf82
hsa-miR-200b-3p,C5orf24
hsa-miR-200b-3p,RELL2
hsa-miR-200b-3p,IQGAP1
hsa-miR-200b-3p,CXCL5
hsa-miR-200b-3p,PCDHGC5
hsa-miR-200b-3p,GFPT1
hsa-miR-200b-3p,SNX5
hsa-miR-200b-3p,TRIM32
hsa-miR-200b-3p,CES2
hsa-miR-200b-3p,FOSB
hsa-miR-200b-3p,TPK1
hsa-miR-200b-3p,POR
hsa-miR-200b-3p,NMB
hsa-miR-200b-3p,PIGM
hsa-miR-200b-3p,SERPINB5
hsa-miR-200b-3p,RALGDS
hsa-miR-200b-3p,VPS37A
hsa-miR-200b-3p,BTN3A1
hsa-miR-200b-3p,HYLS1
hsa-miR-200b-3p,KIAA1191
hsa-miR-200b-3p,KIAA0284
hsa-miR-200b-3p,PYGL
hsa-miR-200b-3p,PEMT
hsa-miR-200b-3p,BRIX1
hsa-miR-200b-3p,FLJ38773
hsa-miR-200b-3p,NR4A1
hsa-miR-200b-3p,TLN2
hsa-miR-200b-3p,GNL3
hsa-miR-200b-3p,NUBP1
hsa-miR-200b-3p,PLOD1
hsa-miR-200b-3p,FBXO10
hsa-miR-200b-3p,NUMB
hsa-miR-200b-3p,HNRNPF
hsa-miR-200b-3p,MOCOS
hsa-miR-200b-3p,COQ4
hsa-miR-200b-3p,ATG10
hsa-miR-200b-3p,TUG1
hsa-miR-200b-3p,PDK2
hsa-miR-200b-3p,SP110
hsa-miR-200b-3p,ECE2
hsa-miR-200b-3p,ERAL1
hsa-miR-200b-3p,GPD1L
hsa-miR-200b-3p,AES
hsa-miR-200b-3p,SYNJ1
hsa-miR-200b-3p,APOBEC3D
hsa-miR-200b-3p,FHL3
hsa-miR-200b-3p,C2orf18
hsa-miR-200b-3p,ALS2CR8
hsa-miR-200b-3p,C3orf34
hsa-miR-200b-3p,GAB1
hsa-miR-200b-3p,KRTAP4-11
hsa-miR-200b-3p,EIF4A3
hsa-miR-200b-3p,KRTAP2-4
hsa-miR-200b-3p,KRTAP2-4
hsa-miR-200b-3p,LOC388692
hsa-miR-200b-3p,TTC9C
hsa-miR-200b-3p,TMEM127
hsa-miR-200b-3p,ARHGAP27
hsa-miR-200b-3p,RUNDC1
hsa-miR-200b-3p,RB1
hsa-miR-200b-3p,MTHFD1L
hsa-miR-200b-3p,MTHFD1L
hsa-miR-200b-3p,MIIP
hsa-miR-200b-3p,MGC14436
hsa-miR-200b-3p,NEIL3
hsa-miR-200b-3p,AMY2B
hsa-miR-200b-3p,BRD2
hsa-miR-200b-3p,IL27RA
hsa-miR-200b-3p,UNC13B
hsa-miR-200b-3p,P2RY2
hsa-miR-200b-3p,NFRKB
hsa-miR-200b-3p,HECTD2
hsa-miR-200b-3p,ZNF221
hsa-miR-200b-3p,TTLL1
hsa-miR-200b-3p,DEPDC5
hsa-miR-200b-3p,BOP1
hsa-miR-200b-3p,BNIP3L
hsa-miR-200b-3p,TNFRSF10C
hsa-miR-200b-3p,WDR75
hsa-miR-200b-3p,SNRK
hsa-miR-200b-3p,NAA30
hsa-miR-200b-3p,WDR5B
hsa-miR-200b-3p,CEBPD
hsa-miR-200b-3p,GLTPD1
hsa-miR-200b-3p,C10orf118
hsa-miR-200b-3p,FAM21C
hsa-miR-200b-3p,C16orf75
hsa-miR-200b-3p,MRPS9
hsa-miR-200b-3p,VSNL1
hsa-miR-200b-3p,ZSCAN2
hsa-miR-200b-3p,WNT2B
hsa-miR-200b-3p,BNIP3
hsa-miR-200b-3p,UBE2D3
hsa-miR-200b-3p,RGS9
hsa-miR-200b-3p,PIK3C2A
hsa-miR-200b-3p,MRPL22
hsa-miR-200b-3p,LRRC8E
hsa-miR-200b-3p,LOC100132346
hsa-miR-200b-3p,LOC113230
hsa-miR-200b-3p,IKBKE
hsa-miR-200b-3p,NXN
hsa-miR-200b-3p,EIF4B
hsa-miR-200b-3p,FAM69A
hsa-miR-200b-3p,KIAA1147
hsa-miR-200b-3p,PKD1
hsa-miR-200b-3p,LIMK1
hsa-miR-200b-3p,IQCG
hsa-miR-200b-3p,NECAP2
hsa-miR-200b-3p,RDM1
hsa-miR-200b-3p,ZNF121
hsa-miR-200b-3p,CCHCR1
hsa-miR-200b-3p,CREB5
hsa-miR-200b-3p,IL6
hsa-miR-200b-3p,LOC642980
hsa-miR-200b-3p,ZSCAN30
hsa-miR-200b-3p,SMA5
hsa-miR-200b-3p,WIPI2
hsa-miR-200b-3p,PSMD5
hsa-miR-200b-3p,CYP4V2
hsa-miR-200b-3p,KATNB1
hsa-miR-200b-3p,NSUN5
hsa-miR-200b-3p,SHH
hsa-miR-200b-3p,KIAA0240
hsa-miR-200b-3p,CCDC85A
hsa-miR-200b-3p,KIAA0562
hsa-miR-200b-3p,TRAPPC1
hsa-miR-200b-3p,SFXN1
hsa-miR-200b-3p,PRPF4
hsa-miR-200b-3p,MGC39372
hsa-miR-200b-3p,ABHD12
hsa-miR-200b-3p,TMEM200B
hsa-miR-200b-3p,UNKL
hsa-miR-200b-3p,MTA2
hsa-miR-200b-3p,SLC25A45
hsa-miR-200b-3p,GOLGA8IP
hsa-miR-200b-3p,PPP2CA
hsa-miR-200b-3p,AKD1
hsa-miR-200b-3p,UBE4B
hsa-miR-200b-3p,GPR39
hsa-miR-200b-3p,SEC22C
hsa-miR-200b-3p,KIRREL
hsa-miR-200b-3p,B4GALT1
hsa-miR-200b-3p,MZT2A
hsa-miR-200b-3p,MZT2A
hsa-miR-200b-3p,CCND2
hsa-miR-200b-3p,PLD1
hsa-miR-200b-3p,GNAI1
hsa-miR-200b-3p,NAGPA
hsa-miR-200b-3p,ZNF295
hsa-miR-200b-3p,MUTED
hsa-miR-200b-3p,SLC25A4
hsa-miR-200b-3p,ETV6
hsa-miR-200b-3p,MRPL16
hsa-miR-200b-3p,MVK
hsa-miR-200b-3p,VAV1
hsa-miR-200b-3p,IPMK
hsa-miR-200b-3p,ANKRD20B
hsa-miR-200b-3p,FBXO16
hsa-miR-200b-3p,ITGA10
hsa-miR-200b-3p,MAK
hsa-miR-200b-3p,ABI1
hsa-miR-200b-3p,CD151
hsa-miR-200b-3p,IL17RD
hsa-miR-200b-3p,CSNK1A1
hsa-miR-200b-3p,KNTC1
hsa-miR-200b-3p,NFKB2
hsa-miR-200b-3p,FAM21A
hsa-miR-200b-3p,RAB19
hsa-miR-200b-3p,ZNF239
hsa-miR-200b-3p,STAT2
hsa-miR-200b-3p,TRIM27
hsa-miR-200b-3p,TRIM27
hsa-miR-200b-3p,SH3TC2
hsa-miR-200b-3p,MTMR7
hsa-miR-200b-3p,ZNF354C
hsa-miR-200b-3p,CARD8
hsa-miR-200b-3p,TRPS1
hsa-miR-200b-3p,B3GNT9
hsa-miR-200b-3p,EXOSC7
hsa-miR-200b-3p,EEF1E1
hsa-miR-200b-3p,GUSBP3
hsa-miR-200b-3p,PCDHB8
hsa-miR-200b-3p,PARS2
hsa-miR-200b-3p,FAM20C
hsa-miR-200b-3p,ATAT1
hsa-miR-200b-3p,ATAT1
hsa-miR-200b-3p,XRCC2
hsa-miR-200b-3p,ARHGEF1
hsa-miR-200b-3p,THOC7
hsa-miR-200b-3p,FAM27A
hsa-miR-200b-3p,MRPS28
hsa-miR-200b-3p,RER1
hsa-miR-200b-3p,TRIM5
hsa-miR-200b-3p,LOC654342
hsa-miR-200b-3p,PRPS1
hsa-miR-200b-3p,NTN4
hsa-miR-200b-3p,WBP1
hsa-miR-200b-3p,IFT88
hsa-miR-200b-3p,CCDC99
hsa-miR-200b-3p,WDR47
hsa-miR-200b-3p,FLJ45684
hsa-miR-200b-3p,ALCAM
hsa-miR-200b-3p,TRIM65
hsa-miR-200b-3p,TFB1M
hsa-miR-200b-3p,PRDX3
hsa-miR-200b-3p,C20orf11
hsa-miR-200b-3p,CNIH4
hsa-miR-200b-3p,PPA1
hsa-miR-200b-3p,ATXN7L3B
hsa-miR-200b-3p,STIP1
hsa-miR-200b-3p,TAP2
hsa-miR-200b-3p,KIAA1715
hsa-miR-200b-3p,SRGAP1
hsa-miR-200b-3p,ERMP1
